FPR,TPR,Thresholds
0.0,0.0,inf
7.803355442840422e-05,0.40893484198205227,1.0
0.00015606710885680844,0.4667577058134998,0.9999999
0.00023410066328521264,0.4954740538431526,0.99999976
0.00023410066328521264,0.5150994927818963,0.99999964
0.00023410066328521264,0.5286383144752244,0.9999995
0.00023410066328521264,0.5397971127584862,0.9999994
0.00023410066328521264,0.5486929379633242,0.9999993
0.00023410066328521264,0.5566523605150214,0.99999917
0.00023410066328521264,0.5628950448692938,0.99999905
0.00023410066328521264,0.5694108466640655,0.9999989
0.00023410066328521264,0.5749902458056965,0.9999988
0.00023410066328521264,0.5797893094030433,0.9999987
0.00023410066328521264,0.5849005072181038,0.99999857
0.00027311744049941474,0.5889582520483808,0.99999845
0.00027311744049941474,0.5925477955520874,0.99999833
0.00027311744049941474,0.5964104564962934,0.9999982
0.00027311744049941474,0.5996488490050722,0.9999981
0.00031213421771361687,0.6032383925087788,0.999998
0.00031213421771361687,0.6067499024580569,0.99999785
0.00031213421771361687,0.60928599297698,0.99999774
0.00031213421771361687,0.6121342177136169,0.9999976
0.00031213421771361687,0.615060476004682,0.9999975
0.00031213421771361687,0.6184159188451034,0.9999974
0.00031213421771361687,0.621030042918455,0.99999726
0.00031213421771361687,0.6235271166601639,0.99999714
0.00031213421771361687,0.6257900897385876,0.999997
0.00031213421771361687,0.6284432305891533,0.9999969
0.00031213421771361687,0.6301989855637924,0.9999968
0.00031213421771361687,0.6325790089738588,0.99999666
0.00031213421771361687,0.634178696839641,0.99999654
0.00031213421771361687,0.6367928209129926,0.9999964
0.00031213421771361687,0.6386266094420601,0.9999963
0.00035115099492781895,0.6403043308622708,0.9999962
0.00035115099492781895,0.6415528677331253,0.99999607
0.00035115099492781895,0.6429574717128366,0.99999595
0.00035115099492781895,0.6445181428014046,0.9999958
0.00035115099492781895,0.6458056964494733,0.9999957
0.00035115099492781895,0.6474053843152555,0.9999956
0.00035115099492781895,0.649044088958252,0.99999547
0.00035115099492781895,0.6497854077253219,0.99999535
0.00035115099492781895,0.65134607881389,0.99999523
0.0003901677721420211,0.6528677331252438,0.9999951
0.0003901677721420211,0.6542723371049551,0.999995
0.0003901677721420211,0.6554038236441669,0.9999949
0.0003901677721420211,0.6568474444010924,0.99999475
0.0003901677721420211,0.6579008973858759,0.99999464
0.0003901677721420211,0.6587202497073742,0.9999945
0.0003901677721420211,0.6602028872415139,0.9999944
0.0003901677721420211,0.6614514241123683,0.9999943
0.0003901677721420211,0.6627779945376512,0.99999416
0.0003901677721420211,0.6638314475224346,0.99999404
0.0003901677721420211,0.6649629340616465,0.9999939
0.0003901677721420211,0.6657432696059306,0.9999938
0.0003901677721420211,0.6668747561451425,0.9999937
0.0003901677721420211,0.6676941084666407,0.99999356
0.0003901677721420211,0.6686305111197816,0.99999344
0.0003901677721420211,0.6703472493172064,0.9999932
0.0003901677721420211,0.671049551307062,0.9999931
0.0003901677721420211,0.6718689036285603,0.99999297
0.0003901677721420211,0.6728053062817011,0.99999285
0.0003901677721420211,0.6749902458056964,0.9999926
0.0003901677721420211,0.6759656652360515,0.9999925
0.0003901677721420211,0.6769801014436208,0.9999924
0.0003901677721420211,0.6779555208739758,0.99999225
0.0003901677721420211,0.6786578228638315,0.99999213
0.0003901677721420211,0.6792820912992587,0.999992
0.0003901677721420211,0.6797893094030433,0.9999919
0.0003901677721420211,0.6803745610612564,0.9999918
0.0003901677721420211,0.681271946937183,0.99999166
