FPR,TPR,Thresholds
0.0,0.0,inf
0.00015683814303638644,0.15069386477462438,1.0
0.00023525721455457967,0.17663553839732887,0.9999999
0.00027446675031367627,0.18905206594323873,0.99999976
0.0003006064408197407,0.19789492904841402,0.99999964
0.0003006064408197407,0.20496400250417363,0.9999995
0.0003006064408197407,0.21022015859766277,0.9999994
0.0003006064408197407,0.21498069699499164,0.9999993
0.0003006064408197407,0.21907606427378964,0.99999917
0.0003006064408197407,0.22261060100166946,0.99999905
0.0003006064408197407,0.2255451794657763,0.9999989
0.0003136762860727729,0.22840150250417363,0.9999988
0.0003136762860727729,0.2308274207011686,0.9999987
0.0003136762860727729,0.23326638146911519,0.99999857
0.0003398159765788373,0.23597923622704509,0.99999845
0.0003398159765788373,0.23807909015025042,0.99999833
0.0003659556670849017,0.24043979549248748,0.9999982
0.0003659556670849017,0.24259181969949917,0.9999981
0.0003790255123379339,0.24435256677796327,0.999998
0.0003790255123379339,0.24606114357262104,0.99999785
0.00039209535759096613,0.24793927378964942,0.99999774
0.00039209535759096613,0.25088689482470783,0.9999975
0.00039209535759096613,0.2523737479131887,0.9999974
0.00039209535759096613,0.2538997287145242,0.99999726
0.00039209535759096613,0.25536049666110183,0.99999714
0.00039209535759096613,0.25657345575959933,0.999997
0.00039209535759096613,0.2579037979966611,0.9999969
0.00039209535759096613,0.25936456594323876,0.9999968
0.00039209535759096613,0.2605775250417362,0.99999666
0.00039209535759096613,0.26175135642737896,0.99999654
0.00039209535759096613,0.2631208263772955,0.9999964
0.00039209535759096613,0.2640859766277129,0.9999963
0.00040516520284399835,0.2652989357262103,0.9999962
0.00040516520284399835,0.2663945116861436,0.99999607
0.00040516520284399835,0.2673596619365609,0.99999595
0.00040516520284399835,0.26853349332220366,0.9999958
0.00040516520284399835,0.2695899415692821,0.9999957
0.00040516520284399835,0.27058117696160267,0.9999956
0.00040516520284399835,0.27154632721202004,0.99999547
0.00040516520284399835,0.27257669031719534,0.99999535
0.00040516520284399835,0.2733201168614357,0.99999523
0.0004182350480970305,0.2741809265442404,0.9999951
0.0004182350480970305,0.2752373747913189,0.999995
0.0004182350480970305,0.2761373121869783,0.9999949
0.00043130489335006274,0.27701116444073454,0.99999475
0.00043130489335006274,0.27776763355592654,0.99999464
0.00043130489335006274,0.27871974123539234,0.9999945
0.00043130489335006274,0.27943708263772954,0.9999944
0.00044437473860309496,0.2802848497495826,0.9999943
