Thresholds,FAR,FRR
inf,0.0,1.0
1.0,7.891725525786213e-05,0.9995264964684528
0.9999999,0.00011837588288679319,0.9991319101921635
0.99999976,0.00015783451051572427,0.9986978652882452
0.99999964,0.00019729313814465533,0.9984216548948428
0.9999995,0.00019729313814465533,0.9983032790119559
0.9999994,0.00019729313814465533,0.998263820384327
0.9999993,0.00019729313814465533,0.9980270686185534
0.99999917,0.00019729313814465533,0.9979876099909245
0.99999905,0.00019729313814465533,0.9979086927356666
0.99999845,0.00019729313814465533,0.997711399597522
0.9999981,0.00019729313814465533,0.9974746478317484
0.999998,0.00019729313814465533,0.9974351892041194
0.99999774,0.00023675176577358638,0.9974351892041194
0.999997,0.00023675176577358638,0.9973562719488617
0.9999968,0.00023675176577358638,0.9972378960659748
0.99999666,0.00023675176577358638,0.9970406029278301
0.9999963,0.00023675176577358638,0.9969616856725723
0.9999962,0.00027621039340251747,0.9969616856725723
0.99999523,0.00027621039340251747,0.9969222270449434
0.9999951,0.00031566902103144853,0.9968827684173145
0.9999949,0.00031566902103144853,0.9968433097896855
0.99999475,0.0003551276486603796,0.9968038511620566
0.99999404,0.0003551276486603796,0.9967249339067987
0.9999932,0.0003551276486603796,0.9966460166515408
0.99999297,0.0003551276486603796,0.996567099396283
0.9999925,0.0003551276486603796,0.9965276407686541
0.9999919,0.0003551276486603796,0.9964487235133962
0.9999918,0.0003551276486603796,0.9964092648857673
0.9999914,0.00039458627628931065,0.9964092648857673
0.99999034,0.00039458627628931065,0.9962514303752515
0.9999902,0.00039458627628931065,0.9961725131199937
0.99998987,0.00039458627628931065,0.9961330544923648
0.99998975,0.00039458627628931065,0.9960541372371069
0.9999889,0.00039458627628931065,0.9959357613542201
0.99998856,0.00039458627628931065,0.9957779268437044
0.99998593,0.00039458627628931065,0.9955017164503018
0.9999856,0.0004340449039182417,0.995462257822673
0.99998534,0.0004340449039182417,0.995422799195044
0.99998474,0.0004340449039182417,0.9953438819397862
0.9999825,0.0004340449039182417,0.9951860474292704
0.99998236,0.0004340449039182417,0.9951071301740125
0.9999795,0.0004340449039182417,0.99483091978061
0.99997866,0.00047350353154717277,0.99483091978061
0.9999689,0.00047350353154717277,0.994278498993805
0.99996877,0.0005129621591761039,0.994278498993805
0.99996793,0.0005129621591761039,0.9941995817385472
0.9999678,0.0005524207868050349,0.9941995817385472
0.99996686,0.0005524207868050349,0.9940417472280314
0.9999666,0.000591879414433966,0.9940022886004025
0.9999652,0.000591879414433966,0.9938839127175156
0.99996424,0.000591879414433966,0.9938049954622579
0.99996316,0.000591879414433966,0.993726078207
0.9999621,0.000591879414433966,0.9936471609517421
0.999962,0.0006313380420628971,0.9936471609517421
0.99995685,0.0006313380420628971,0.9932131160478238
0.9999566,0.0006707966696918281,0.9931736574201949
0.99995565,0.0007102552973207592,0.9931736574201949
0.9999553,0.0007102552973207592,0.9930552815373082
0.9999552,0.0007102552973207592,0.9929763642820503
0.9999478,0.0007102552973207592,0.9924634021228742
0.99994767,0.0007102552973207592,0.9923844848676163
0.99994624,0.0007102552973207592,0.9922661089847296
0.99994516,0.0007497139249496902,0.9922266503571006
0.99993896,0.0007497139249496902,0.9918715227084403
0.9999387,0.0007497139249496902,0.9917926054531824
0.99993837,0.0008286311802075524,0.9917926054531824
0.9999367,0.0008286311802075524,0.9915953123150377
0.99993646,0.0008286311802075524,0.9915163950597798
0.99993265,0.0008286311802075524,0.9911612674111194
0.9999323,0.0008680898078364834,0.9911218087834905
0.99992275,0.0008680898078364834,0.9905299293690566
0.99992216,0.0009075484354654145,0.9905299293690566
0.9999193,0.0009075484354654145,0.9902537189756541
0.99991906,0.0009075484354654145,0.9901748017203962
0.99991894,0.0009075484354654145,0.9901353430927672
0.9999188,0.0009075484354654145,0.9900564258375094
0.99991477,0.0009075484354654145,0.9898591326993648
0.99991465,0.0009470070630943455,0.9898591326993648
0.99991274,0.0009470070630943455,0.9897407568164779
0.99991107,0.0009470070630943455,0.9896618395612201
0.99991035,0.0009470070630943455,0.9896223809335911
0.99990964,0.0009470070630943455,0.9895434636783332
0.9999093,0.0009470070630943455,0.9895040050507043
0.9999081,0.0009470070630943455,0.9894250877954465
0.99990416,0.0009470070630943455,0.9891883360296729
0.9999025,0.0009470070630943455,0.989109418774415
0.9999013,0.0009470070630943455,0.9889910428915283
0.9999007,0.0009470070630943455,0.9889121256362704
0.9999,0.0009470070630943455,0.9888332083810125
0.99989986,0.0009864656907232767,0.9888332083810125
0.99989736,0.0009864656907232767,0.9886753738704968
0.99989676,0.0009864656907232767,0.9885175393599811
0.99989367,0.0009864656907232767,0.9883597048494653
0.9998933,0.0009864656907232767,0.9882807875942075
0.99989307,0.0009864656907232767,0.9882413289665786
0.9998925,0.0010259243183522078,0.9882413289665786
0.99989223,0.0010259243183522078,0.9882018703389496
0.9998921,0.0010259243183522078,0.9881229530836918
0.9998902,0.0010259243183522078,0.9880045772008049
0.9998901,0.0010259243183522078,0.987925659945547
0.99988616,0.0010259243183522078,0.9876889081797735
0.9998858,0.0010259243183522078,0.9875705322968867
0.9998847,0.0010259243183522078,0.9874916150416289
0.99988437,0.0010259243183522078,0.987412697786371
0.99988127,0.0010259243183522078,0.9872548632758553
0.99987924,0.0010653829459811388,0.9872548632758553
0.99987066,0.0010653829459811388,0.9866235252337924
0.9998704,0.0010653829459811388,0.9865446079785345
0.99986255,0.0010653829459811388,0.9861105630746163
0.9998622,0.0010653829459811388,0.9860316458193584
0.99985814,0.0010653829459811388,0.9855976009154401
0.9998573,0.0010653829459811388,0.9855186836601822
0.9998541,0.0010653829459811388,0.9853213905220376
0.9998536,0.0010653829459811388,0.9852424732667798
0.9998441,0.0010653829459811388,0.9846900524799748
0.99984145,0.0011048415736100699,0.9846900524799748
0.9998337,0.0011048415736100699,0.9842954662036855
0.99983203,0.0011048415736100699,0.9841770903207987
0.99982786,0.0011048415736100699,0.9838614212997672
0.9998271,0.0011048415736100699,0.9837430454168804
0.99981636,0.0011048415736100699,0.9829144142366728
0.99981624,0.0011048415736100699,0.982835496981415
0.9998141,0.0011048415736100699,0.9825987452156414
0.999811,0.0011048415736100699,0.9824409107051256
0.9998066,0.0011048415736100699,0.982243617566981
0.999806,0.0011048415736100699,0.9821647003117232
0.9997919,0.0011048415736100699,0.9814939036420314
0.9997918,0.0011048415736100699,0.9814149863867735
0.99979013,0.0011048415736100699,0.9812571518762577
0.9997898,0.0011048415736100699,0.9811782346209998
0.999788,0.0011048415736100699,0.9810204001104842
0.99978703,0.0011048415736100699,0.9809414828552263
0.99977654,0.0011048415736100699,0.9806652724618238
0.9997743,0.001144300201239001,0.9806652724618238
0.9997727,0.001144300201239001,0.980507437951308
0.9997708,0.001144300201239001,0.9804285206960502
0.9997706,0.001144300201239001,0.9803890620684212
0.9997702,0.001144300201239001,0.9803101448131634
0.9997652,0.001144300201239001,0.9799550171645031
0.99976474,0.001144300201239001,0.9798760999092452
0.9997477,0.001144300201239001,0.9791658446119244
0.9997476,0.001144300201239001,0.9790869273566666
0.9997452,0.001144300201239001,0.9789290928461508
0.999744,0.001144300201239001,0.9788501755908929
0.99972934,0.001144300201239001,0.9784161306869747
0.9997291,0.001183758828867932,0.9783766720593458
0.9997278,0.001183758828867932,0.9782977548040879
0.9997272,0.001183758828867932,0.9782188375488301
0.9997156,0.001183758828867932,0.9777847926449118
0.99971515,0.001223217456496863,0.9777847926449118
0.99968874,0.001223217456496863,0.9769956200923332
0.999688,0.001223217456496863,0.9769167028370753
0.99964523,0.001223217456496863,0.9755356508700628
0.99964035,0.001223217456496863,0.9754567336148049
0.9995783,0.001223217456496863,0.9738783885096476
0.99957794,0.0012626760841257941,0.9738783885096476
0.9994992,0.0012626760841257941,0.9721422088939746
0.99949825,0.0012626760841257941,0.9720632916387169
0.9994709,0.0012626760841257941,0.9715108708519118
0.9994677,0.0013021347117547252,0.9714714122242828
0.9993839,0.0013021347117547252,0.9706427810440753
0.99938214,0.0013415933393836562,0.9706427810440753
0.99935716,0.0013415933393836562,0.970248194767786
0.9993525,0.0013810519670125873,0.970248194767786
0.9993511,0.0013810519670125873,0.9701692775125281
0.9993481,0.0014205105946415184,0.9701692775125281
0.9992587,0.0014205105946415184,0.9691433531941759
0.99925286,0.0014599692222704494,0.9691433531941759
0.9991961,0.0014599692222704494,0.9684330978968552
0.9991953,0.0014599692222704494,0.9683541806415973
0.9991027,0.0014599692222704494,0.9675650080890187
0.99909794,0.0014599692222704494,0.9674860908337608
0.99906594,0.0014599692222704494,0.9671309631851004
0.99905473,0.0015388864775283115,0.9671309631851004
0.9990414,0.0015388864775283115,0.9670915045574715
0.9990308,0.0015783451051572426,0.9670915045574715
0.9989818,0.0015783451051572426,0.9666574596535532
0.99898154,0.0016178037327861737,0.9666574596535532
0.9989116,0.0016178037327861737,0.966223414749635
0.9989115,0.0016572623604151047,0.966223414749635
0.9988411,0.0016572623604151047,0.9655526180799432
0.9988405,0.0016967209880440358,0.9655526180799432
0.99878937,0.0016967209880440358,0.9650396559207671
0.99878675,0.0017361796156729668,0.9650396559207671
0.99871385,0.0017361796156729668,0.9645661523892199
0.9987098,0.001775638243301898,0.9645661523892199
0.9986916,0.001775638243301898,0.9644477765063331
0.9986859,0.001815096870930829,0.9644477765063331
0.99865687,0.001815096870930829,0.9641715661129306
0.9986442,0.001815096870930829,0.9640926488576728
0.99852717,0.001815096870930829,0.9635796866984966
0.998524,0.00185455549855976,0.9635796866984966
0.9984779,0.00185455549855976,0.9632245590498363
0.998468,0.001894014126188691,0.9632245590498363
0.998445,0.001894014126188691,0.9630667245393205
0.99844176,0.0019334727538176221,0.9630667245393205
0.9983771,0.0019334727538176221,0.9627115968906601
0.9983412,0.0019334727538176221,0.9626326796354023
0.9982645,0.0019334727538176221,0.9623959278696287
0.99825877,0.0019729313814465534,0.9623959278696287
0.99816775,0.0019729313814465534,0.9619618829657105
0.99816173,0.0020123900090754845,0.9619618829657105
0.99811804,0.0020123900090754845,0.9618435070828236
0.9981127,0.0020518486367044155,0.9618435070828236
0.9980337,0.0020518486367044155,0.9612910862960187
0.99803156,0.0020913072643333466,0.9612910862960187
0.99802786,0.0020913072643333466,0.9612516276683897
0.99802566,0.0021307658919622777,0.9612516276683897
0.9979177,0.0021307658919622777,0.9608175827644715
0.99791735,0.0021702245195912087,0.9608175827644715
0.9976158,0.0021702245195912087,0.9597916584461192
0.99761534,0.0022096831472201398,0.9597916584461192
0.99729604,0.0022096831472201398,0.9586473582448802
0.9972945,0.0022096831472201398,0.9585684409896224
0.9972851,0.002249141774849071,0.9585684409896224
0.9971546,0.002249141774849071,0.9582922305962198
0.99715024,0.002288600402478002,0.9582922305962198
0.9970554,0.002288600402478002,0.9578581856923016
0.9970228,0.002328059030106933,0.9578581856923016
0.99682814,0.002328059030106933,0.9575425166712702
0.99680835,0.002367517657735864,0.9575425166712702
0.99669385,0.002367517657735864,0.9571479303949808
0.9966889,0.002406976285364795,0.9571479303949808
0.99654824,0.002406976285364795,0.9567138854910626
0.9965454,0.002446434912993726,0.9567138854910626
0.99643916,0.002446434912993726,0.9564376750976601
0.99643254,0.002485893540622657,0.9564376750976601
0.99643,0.002485893540622657,0.9563982164700312
0.99641883,0.0025648107958805193,0.9563982164700312
0.9964026,0.0025648107958805193,0.9563192992147733
0.9963464,0.0026437280511383814,0.9563192992147733
0.9963007,0.0026437280511383814,0.9562009233318866
0.99629503,0.0026831866787673125,0.9562009233318866
0.9959991,0.0026831866787673125,0.9554117507793078
0.99599695,0.0027226453063962435,0.9554117507793078
0.99589044,0.0027226453063962435,0.9551355403859054
0.9958562,0.0028015625616541057,0.9551355403859054
0.9956826,0.0028015625616541057,0.9549777058753897
0.995673,0.0028410211892830367,0.9549777058753897
0.9955812,0.0028410211892830367,0.9546620368543582
0.9955705,0.002880479816911968,0.9546620368543582
0.9955657,0.002880479816911968,0.9545831195991004
0.9955568,0.002919938444540899,0.9545831195991004
0.995538,0.002919938444540899,0.9545042023438425
0.995522,0.00295939707216983,0.9545042023438425
0.9953432,0.00295939707216983,0.9540306988122953
0.9953355,0.002998855699798761,0.9540306988122953
0.99493414,0.002998855699798761,0.9533204435149746
0.9949151,0.003038314327427692,0.9533204435149746
0.994795,0.003038314327427692,0.953044233121572
0.99478394,0.003077772955056623,0.953044233121572
0.99428815,0.003077772955056623,0.9520972260584777
0.99422884,0.003117231582685554,0.9520972260584777
0.9941717,0.003117231582685554,0.9519788501755909
0.9941361,0.0031961488379434163,0.9519788501755909
0.9940393,0.0031961488379434163,0.9517420984098173
0.9940071,0.0032356074655723473,0.9517420984098173
0.9939016,0.0032356074655723473,0.951386970761157
0.9938805,0.0032750660932012784,0.951347512133528
0.9938344,0.0032750660932012784,0.9512685948782701
0.993828,0.0033145247208302094,0.9512685948782701
0.9938274,0.0033145247208302094,0.9512291362506412
0.99378407,0.0033539833484591405,0.9512291362506412
0.9936745,0.0033539833484591405,0.9510318431124966
0.99366933,0.0033934419760880716,0.9510318431124966
0.9936627,0.0033934419760880716,0.9509529258572387
0.9936333,0.0034329006037170026,0.9509529258572387
0.99343985,0.0034329006037170026,0.9507161740914651
0.99342173,0.0034723592313459337,0.9507161740914651
0.9933683,0.0034723592313459337,0.9504794223256915
0.9933658,0.0035118178589748647,0.9504794223256915
0.993255,0.0035118178589748647,0.9502821291875468
0.9932468,0.003551276486603796,0.9502821291875468
0.9932248,0.003551276486603796,0.950242670559918
0.9931977,0.003630193741861658,0.950242670559918
0.9929824,0.003630193741861658,0.9500059187941443
0.99297184,0.003669652369490589,0.9500059187941443
0.99288636,0.003669652369490589,0.9498875429112575
0.99284405,0.00370911099711952,0.9498875429112575
0.99279034,0.00370911099711952,0.9498086256559997
0.99278015,0.003748569624748451,0.9498086256559997
0.9924562,0.003748569624748451,0.9492956634968236
0.992455,0.003788028252377382,0.9492956634968236
0.99209833,0.003788028252377382,0.9487827013376475
0.99205315,0.003827486880006313,0.9487827013376475
0.99199814,0.003827486880006313,0.9487037840823896
0.99184614,0.0038669455076352443,0.9487037840823896
0.9915296,0.0038669455076352443,0.9481908219232135
0.9915147,0.003906404135264175,0.9481908219232135
0.991364,0.003906404135264175,0.9479935287850688
0.99125224,0.003945862762893107,0.9479935287850688
0.99122894,0.003945862762893107,0.947875152902182
0.99121046,0.004024780018150969,0.947875152902182
0.9910897,0.004024780018150969,0.9475989425087795
0.9910595,0.004103697273408831,0.9475989425087795
0.99081147,0.004103697273408831,0.9471648976048613
0.9907945,0.004143155901037762,0.9471648976048613
0.9906735,0.004143155901037762,0.9469281458390877
0.9906294,0.004222073156295624,0.9469281458390877
0.99039733,0.004222073156295624,0.9466913940733142
0.9903813,0.004261531783924555,0.9466913940733142
0.99021506,0.004261531783924555,0.9464546423075405
0.99018806,0.004300990411553486,0.9464546423075405
0.9898864,0.004300990411553486,0.9460995146588802
0.98982775,0.004379907666811348,0.9460995146588802
0.98976165,0.004379907666811348,0.9460600560312512
